dataset,classifier,method,trial,algo,pop_size,iterations,num_clusters,silhouette,calinski_harabasz,davies_bouldin
congressional-voting,svm,Optuna_Auto,4,WOA,97,39,3,0.12361403436861718,2.137931034482759,0.5605363681345747
congressional-voting,svm,Optuna_Auto,5,PSO,99,91,3,0.12361403436861718,2.137931034482759,0.5605363681345747
congressional-voting,svm,Optuna_Auto,6,GWO,79,52,3,0.12361403436861718,2.137931034482759,0.5605363681345747
congressional-voting,svm,Optuna_Auto,7,GA,54,17,3,0.12361403436861718,2.137931034482759,0.5605363681345747
congressional-voting,svm,Optuna_Auto,8,GA,72,66,3,0.12361403436861718,2.137931034482759,0.5605363681345747
congressional-voting,svm,Optuna_Auto,9,GWO,11,62,2,0.18523202620619147,2.0038910505836576,0.587409739343176
congressional-voting,svm,Optuna_Auto,10,GWO,10,100,3,0.12361403436861718,2.137931034482759,0.5605363681345747
congressional-voting,svm,Optuna_Auto,11,WOA,30,72,3,0.12361403436861718,2.137931034482759,0.5605363681345747
congressional-voting,svm,Optuna_Auto,12,PSO,29,73,3,0.12361403436861718,2.137931034482759,0.5605363681345747
congressional-voting,svm,Optuna_Auto,13,WOA,68,57,3,0.12361403436861718,2.137931034482759,0.5605363681345747
congressional-voting,svm,Optuna_Auto,14,GWO,28,79,3,0.12361403436861718,2.137931034482759,0.5605363681345747
congressional-voting,svm,Optuna_Auto,15,WOA,85,46,3,0.12361403436861718,2.137931034482759,0.5605363681345747
congressional-voting,svm,Optuna_Auto,16,GWO,58,59,3,0.12361403436861718,2.137931034482759,0.5605363681345747
congressional-voting,svm,Optuna_Auto,17,PSO,39,84,3,0.12361403436861718,2.137931034482759,0.5605363681345747
congressional-voting,svm,Optuna_Auto,18,WOA,21,64,2,0.18523202620619147,2.0038910505836576,0.587409739343176
congressional-voting,svm,Optuna_Auto,19,GWO,20,31,3,0.12361403436861718,2.137931034482759,0.5605363681345747
congressional-voting,svm,Optuna_Auto,20,WOA,20,47,3,0.12361403436861718,2.137931034482759,0.5605363681345747
congressional-voting,svm,Optuna_Auto,21,WOA,19,66,3,0.12361403436861718,2.137931034482759,0.5605363681345747
congressional-voting,svm,Optuna_Auto,22,WOA,38,62,3,0.12361403436861718,2.137931034482759,0.5605363681345747
congressional-voting,svm,Optuna_Auto,23,WOA,65,74,3,0.12361403436861718,2.137931034482759,0.5605363681345747
congressional-voting,svm,Optuna_Auto,24,WOA,40,50,3,0.12361403436861718,2.137931034482759,0.5605363681345747
congressional-voting,svm,Optuna_Auto,25,GWO,88,85,3,0.12361403436861718,2.137931034482759,0.5605363681345747
congressional-voting,svm,Optuna_Auto,26,PSO,14,66,3,0.12361403436861718,2.137931034482759,0.5605363681345747
congressional-voting,svm,Optuna_Auto,27,GA,26,54,3,0.12361403436861718,2.137931034482759,0.5605363681345747
congressional-voting,svm,Optuna_Auto,28,WOA,33,42,3,0.12361403436861718,2.137931034482759,0.5605363681345747
congressional-voting,svm,Optuna_Auto,29,GWO,59,31,3,0.12361403436861718,2.137931034482759,0.5605363681345747
congressional-voting,xgb,Optuna_Auto,0,WOA,39,27,2,0.1642744441799629,1.8533724340175952,0.652244337102568
congressional-voting,xgb,Optuna_Auto,1,PSO,50,45,4,0.06476012658225885,1.8912909203211858,0.6221258124748466
congressional-voting,xgb,Optuna_Auto,2,GA,16,88,2,0.1642744441799629,1.8533724340175952,0.652244337102568
congressional-voting,xgb,Optuna_Auto,3,GWO,64,21,2,0.1642744441799629,1.8533724340175952,0.652244337102568
congressional-voting,xgb,Optuna_Auto,4,WOA,54,12,4,0.06476012658225885,1.8912909203211858,0.6221258124748467
congressional-voting,xgb,Optuna_Auto,5,GWO,60,82,4,0.06476012658225885,1.8912909203211858,0.6221258124748466
congressional-voting,xgb,Optuna_Auto,6,PSO,67,80,4,0.06476012658225885,1.8912909203211858,0.6221258124748466
congressional-voting,xgb,Optuna_Auto,7,WOA,22,30,2,0.1642744441799629,1.8533724340175952,0.652244337102568
congressional-voting,xgb,Optuna_Auto,8,WOA,47,52,4,0.06476012658225885,1.8912909203211858,0.6221258124748467
congressional-voting,xgb,Optuna_Auto,9,GWO,98,77,2,0.1642744441799629,1.8533724340175952,0.652244337102568
congressional-voting,xgb,Optuna_Auto,11,GA,10,98,2,0.1642744441799629,1.8533724340175952,0.652244337102568
congressional-voting,xgb,Optuna_Auto,12,GA,32,97,4,0.06476012658225885,1.8912909203211858,0.6221258124748466
congressional-voting,xgb,Optuna_Auto,13,WOA,33,34,2,0.1642744441799629,1.8533724340175952,0.652244337102568
congressional-voting,xgb,Optuna_Auto,14,GA,12,70,2,0.1642744441799629,1.8533724340175952,0.652244337102568
congressional-voting,xgb,Optuna_Auto,16,WOA,77,64,4,0.06476012658225885,1.8912909203211858,0.6221258124748466
congressional-voting,xgb,Optuna_Auto,17,PSO,42,14,2,0.1642744441799629,1.8533724340175952,0.652244337102568
congressional-voting,xgb,Optuna_Auto,18,GA,22,89,4,0.06476012658225885,1.8912909203211858,0.6221258124748466
congressional-voting,xgb,Optuna_Auto,19,WOA,21,30,2,0.1642744441799629,1.8533724340175952,0.652244337102568
congressional-voting,xgb,Optuna_Auto,20,WOA,42,53,2,0.1642744441799629,1.8533724340175952,0.652244337102568
congressional-voting,xgb,Optuna_Auto,21,GWO,78,24,2,0.1642744441799629,1.8533724340175952,0.652244337102568
congressional-voting,xgb,Optuna_Auto,22,GWO,73,17,2,0.1642744441799629,1.8533724340175952,0.652244337102568
congressional-voting,xgb,Optuna_Auto,23,GWO,89,22,4,0.06476012658225885,1.8912909203211858,0.6221258124748467
congressional-voting,xgb,Optuna_Auto,24,GWO,60,40,2,0.1642744441799629,1.8533724340175952,0.652244337102568
congressional-voting,xgb,Optuna_Auto,25,GWO,16,21,2,0.05545042061512244,1.2678607913914055,0.7821606214800092
congressional-voting,xgb,Optuna_Auto,26,GA,38,51,2,0.1642744441799629,1.8533724340175952,0.652244337102568
congressional-voting,xgb,Optuna_Auto,27,PSO,27,37,2,0.1642744441799629,1.8533724340175952,0.652244337102568
congressional-voting,xgb,Optuna_Auto,28,GA,86,28,4,0.06476012658225885,1.8912909203211858,0.6221258124748466
congressional-voting,xgb,Optuna_Auto,29,PSO,54,46,4,0.06476012658225885,1.8912909203211858,0.6221258124748466
cylinder-bands,rf,Optuna_Auto,0,GWO,95,45,2,0.08547899291312644,1.3840294374030429,0.8162835199820626
cylinder-bands,rf,Optuna_Auto,1,GWO,40,25,2,0.08547899291312644,1.3840294374030429,0.8162835199820626
cylinder-bands,rf,Optuna_Auto,2,PSO,75,17,2,0.08547899291312644,1.3840294374030429,0.8162835199820626
cylinder-bands,rf,Optuna_Auto,3,GWO,81,60,2,0.08547899291312644,1.3840294374030429,0.8162835199820626
cylinder-bands,rf,Optuna_Auto,4,GA,82,81,2,0.08547899291312644,1.3840294374030429,0.8162835199820626
cylinder-bands,rf,Optuna_Auto,5,GA,100,46,2,0.08547899291312644,1.3840294374030429,0.8162835199820626
cylinder-bands,rf,Optuna_Auto,6,PSO,17,93,2,0.08547899291312644,1.3840294374030429,0.8162835199820626
cylinder-bands,rf,Optuna_Auto,8,GWO,64,31,2,0.08547899291312644,1.3840294374030429,0.8162835199820626
cylinder-bands,rf,Optuna_Auto,9,GWO,81,46,2,0.08547899291312644,1.3840294374030429,0.8162835199820626
cylinder-bands,rf,Optuna_Auto,10,WOA,48,72,2,0.08547899291312644,1.3840294374030429,0.8162835199820626
cylinder-bands,rf,Optuna_Auto,11,GWO,43,12,2,0.08547899291312644,1.3840294374030429,0.8162835199820626
cylinder-bands,rf,Optuna_Auto,12,GWO,39,44,2,0.08547899291312644,1.3840294374030429,0.8162835199820626
cylinder-bands,rf,Optuna_Auto,13,WOA,99,30,2,0.08547899291312644,1.3840294374030429,0.8162835199820626
cylinder-bands,rf,Optuna_Auto,14,GWO,59,60,2,0.08547899291312644,1.3840294374030429,0.8162835199820626
cylinder-bands,rf,Optuna_Auto,15,GWO,28,38,2,0.08547899291312644,1.3840294374030429,0.8162835199820626
cylinder-bands,rf,Optuna_Auto,16,GWO,58,55,2,0.08547899291312644,1.3840294374030429,0.8162835199820626
cylinder-bands,rf,Optuna_Auto,17,PSO,10,19,2,0.08547899291312644,1.3840294374030429,0.8162835199820626
cylinder-bands,rf,Optuna_Auto,18,WOA,31,22,2,0.08547899291312644,1.3840294374030429,0.8162835199820626
cylinder-bands,rf,Optuna_Auto,19,GWO,70,69,2,0.08547899291312644,1.3840294374030429,0.8162835199820626
cylinder-bands,rf,Optuna_Auto,20,GWO,91,40,2,0.08547899291312644,1.3840294374030429,0.8162835199820626
cylinder-bands,rf,Optuna_Auto,21,PSO,71,14,2,0.08547899291312644,1.3840294374030429,0.8162835199820626
cylinder-bands,rf,Optuna_Auto,22,PSO,87,21,2,0.08547899291312644,1.3840294374030429,0.8162835199820626
cylinder-bands,rf,Optuna_Auto,23,PSO,51,11,2,0.08547899291312644,1.3840294374030429,0.8162835199820626
cylinder-bands,rf,Optuna_Auto,24,PSO,73,35,2,0.08547899291312644,1.3840294374030429,0.8162835199820626
cylinder-bands,rf,Optuna_Auto,25,PSO,94,25,2,0.08547899291312644,1.3840294374030429,0.8162835199820626
cylinder-bands,rf,Optuna_Auto,27,WOA,76,35,2,0.08547899291312644,1.3840294374030429,0.8162835199820626
cylinder-bands,rf,Optuna_Auto,28,GWO,35,18,2,0.08547899291312644,1.3840294374030429,0.8162835199820626
cylinder-bands,rf,Optuna_Auto,29,GWO,62,62,2,0.08547899291312644,1.3840294374030429,0.8162835199820626
cylinder-bands,svm,Optuna_Auto,1,GA,50,12,2,0.12123091344644439,1.582879858784874,0.7693106945318331
cylinder-bands,svm,Optuna_Auto,2,GWO,86,71,3,0.10070729834909106,1.594192506286097,0.7677720350202287
cylinder-bands,svm,Optuna_Auto,3,WOA,76,99,3,0.10070729834909106,1.5941925062860973,0.7677720350202287
cylinder-bands,svm,Optuna_Auto,4,PSO,79,57,3,0.10070729834909106,1.5941925062860973,0.7677720350202287
cylinder-bands,svm,Optuna_Auto,5,PSO,69,94,3,0.10070729834909106,1.594192506286097,0.7677720350202287
cylinder-bands,svm,Optuna_Auto,6,WOA,69,51,2,0.12123091344644439,1.582879858784874,0.7693106945318331
cylinder-bands,svm,Optuna_Auto,7,PSO,92,31,3,0.10070729834909106,1.5941925062860973,0.7677720350202287
cylinder-bands,svm,Optuna_Auto,9,PSO,24,80,2,0.12123091344644439,1.582879858784874,0.7693106945318331
cylinder-bands,svm,Optuna_Auto,10,GA,18,13,2,0.12123091344644439,1.582879858784874,0.7693106945318331
cylinder-bands,svm,Optuna_Auto,11,WOA,56,48,2,0.12123091344644439,1.582879858784874,0.7693106945318331
cylinder-bands,svm,Optuna_Auto,12,WOA,36,12,2,0.12123091344644439,1.582879858784874,0.7693106945318331
cylinder-bands,svm,Optuna_Auto,13,GWO,64,43,3,0.10070729834909106,1.594192506286097,0.7677720350202287
cylinder-bands,svm,Optuna_Auto,14,WOA,34,27,2,0.12123091344644439,1.582879858784874,0.7693106945318331
cylinder-bands,svm,Optuna_Auto,15,GA,58,63,2,0.12123091344644439,1.582879858784874,0.7693106945318331
cylinder-bands,svm,Optuna_Auto,16,WOA,99,42,2,0.12123091344644439,1.582879858784874,0.7693106945318331
cylinder-bands,svm,Optuna_Auto,17,GA,44,76,3,0.10070729834909106,1.5941925062860973,0.7677720350202287
cylinder-bands,svm,Optuna_Auto,18,GWO,10,21,2,0.09216352467325863,1.4270006851458767,0.8098121044080355
cylinder-bands,svm,Optuna_Auto,19,WOA,69,57,3,0.10070729834909106,1.594192506286097,0.7677720350202287
cylinder-bands,svm,Optuna_Auto,21,PSO,26,77,2,0.12123091344644439,1.582879858784874,0.7693106945318331
cylinder-bands,svm,Optuna_Auto,22,PSO,26,88,2,0.12123091344644439,1.582879858784874,0.7693106945318331
cylinder-bands,svm,Optuna_Auto,23,PSO,37,84,2,0.12123091344644439,1.582879858784874,0.7693106945318331
cylinder-bands,svm,Optuna_Auto,24,PSO,62,66,3,0.10070729834909106,1.5941925062860973,0.7677720350202287
cylinder-bands,svm,Optuna_Auto,26,WOA,11,22,2,0.12123091344644439,1.582879858784874,0.7693106945318331
cylinder-bands,svm,Optuna_Auto,27,GWO,75,39,3,0.10070729834909106,1.594192506286097,0.7677720350202287
cylinder-bands,svm,Optuna_Auto,29,PSO,43,84,3,0.10070729834909106,1.5941925062860973,0.7677720350202287
cylinder-bands,xgb,Optuna_Auto,0,PSO,52,99,2,0.09743450380876914,1.4460782143847462,0.7979041205074626
cylinder-bands,xgb,Optuna_Auto,1,WOA,27,31,3,0.07656897746871986,1.453811256617669,0.79631119134054
cylinder-bands,xgb,Optuna_Auto,2,WOA,81,48,2,0.09743450380876914,1.4460782143847462,0.7979041205074626
cylinder-bands,xgb,Optuna_Auto,3,PSO,17,65,2,0.09743450380876914,1.4460782143847462,0.7979041205074626
cylinder-bands,xgb,Optuna_Auto,4,PSO,18,61,2,0.09743450380876914,1.4460782143847462,0.7979041205074626
cylinder-bands,xgb,Optuna_Auto,5,GWO,23,62,2,0.09743450380876914,1.4460782143847462,0.7979041205074626
cylinder-bands,xgb,Optuna_Auto,6,WOA,89,53,2,0.09743450380876914,1.4460782143847462,0.7979041205074626
cylinder-bands,xgb,Optuna_Auto,7,GWO,37,83,3,0.07656897746871986,1.453811256617669,0.79631119134054
cylinder-bands,xgb,Optuna_Auto,9,GWO,11,10,2,0.08981191036687244,1.4115728747092053,0.8072382250454972
cylinder-bands,xgb,Optuna_Auto,10,PSO,57,99,3,0.07656897746871986,1.4538112566176689,0.7963111913405397
cylinder-bands,xgb,Optuna_Auto,11,WOA,76,100,2,0.09743450380876914,1.4460782143847462,0.7979041205074626
cylinder-bands,xgb,Optuna_Auto,12,GA,60,37,3,0.07656897746871986,1.453811256617669,0.79631119134054
cylinder-bands,xgb,Optuna_Auto,13,WOA,97,81,3,0.07656897746871986,1.4538112566176689,0.7963111913405397
cylinder-bands,xgb,Optuna_Auto,14,PSO,51,22,2,0.09743450380876914,1.4460782143847462,0.7979041205074626
cylinder-bands,xgb,Optuna_Auto,15,WOA,73,79,2,0.09743450380876914,1.4460782143847462,0.7979041205074626
cylinder-bands,xgb,Optuna_Auto,16,PSO,42,45,3,0.07656897746871986,1.453811256617669,0.79631119134054
cylinder-bands,xgb,Optuna_Auto,17,GA,78,75,3,0.07656897746871986,1.4538112566176689,0.7963111913405397
cylinder-bands,xgb,Optuna_Auto,18,WOA,65,91,3,0.07656897746871986,1.453811256617669,0.79631119134054
cylinder-bands,xgb,Optuna_Auto,19,PSO,85,11,3,0.07656897746871986,1.453811256617669,0.79631119134054
cylinder-bands,xgb,Optuna_Auto,20,PSO,99,29,3,0.07656897746871986,1.4538112566176689,0.7963111913405397
cylinder-bands,xgb,Optuna_Auto,21,PSO,36,70,2,0.09743450380876914,1.4460782143847462,0.7979041205074626
cylinder-bands,xgb,Optuna_Auto,22,PSO,47,42,3,0.07656897746871986,1.453811256617669,0.79631119134054
cylinder-bands,xgb,Optuna_Auto,23,PSO,67,49,2,0.09743450380876914,1.4460782143847462,0.7979041205074626
cylinder-bands,xgb,Optuna_Auto,24,PSO,29,66,2,0.09743450380876914,1.4460782143847462,0.7979041205074626
cylinder-bands,xgb,Optuna_Auto,25,WOA,51,91,2,0.09743450380876914,1.4460782143847462,0.7979041205074626
cylinder-bands,xgb,Optuna_Auto,27,GWO,92,90,3,0.07656897746871986,1.453811256617669,0.79631119134054
cylinder-bands,xgb,Optuna_Auto,28,PSO,65,69,3,0.07656897746871986,1.4538112566176689,0.7963111913405397
cylinder-bands,xgb,Optuna_Auto,29,WOA,25,35,2,0.09743450380876914,1.4460782143847462,0.7979041205074626
